review_idx,aspect_term,aspect_category,opinion_words,polarity,negated,method
429,battery,battery,,0.6666666666666667,False,keyword
430,performance,performance,,0.27499999999999997,False,keyword
430,anc,sound,,0.27499999999999997,False,keyword
431,general,general,,-1.0,False,fallback
432,value,price_value,,0.9,False,keyword
433,sound,sound,,0.5499999999999999,False,keyword
433,quality,build_quality,,0.5499999999999999,False,keyword
433,price,price_value,,0.2,False,keyword
434,power,battery,,0.20833333333333334,False,keyword
435,service,service,,0.6000000000000001,False,keyword
436,durability,build_quality,,1.0,False,keyword
437,battery,battery,,0.2,False,keyword
437,camera,camera,,0.2,False,keyword
437,performance,performance,,0.2,False,keyword
437,anc,sound,,0.2,False,keyword
438,durability,build_quality,,1.0,False,keyword
439,quality,build_quality,,-0.15,False,keyword
439,packaging,delivery,,0.7,False,keyword
440,lightweight,design,,1.0,False,keyword
441,battery,battery,,0.0,False,keyword
441,fast,performance,,0.0,False,keyword
442,premium,build_quality,,0.5,False,keyword
442,price,price_value,,0.5,False,keyword
443,noise cancellation,sound,,1.0,False,keyword
444,lightweight,design,,1.0,False,keyword
445,build,build_quality,,0.0,False,keyword
445,service,service,,0.5,False,keyword
445,ui,software,,0.0,False,keyword
446,battery,battery,,0.6666666666666667,False,keyword
447,general,general,,-0.4000000000000001,False,fallback
448,general,general,,-1.0,False,fallback
449,ui,software,,0.08,False,keyword
450,performance,performance,,0.6,False,keyword
450,anc,sound,,1.0,False,keyword
450,cooling,cooling,,1.0,False,keyword
451,lens,camera,,0.0,False,keyword
452,performance,performance,,0.6,False,keyword
452,anc,sound,,1.0,False,keyword
452,cooling,cooling,,1.0,False,keyword
453,camera,camera,,1.0,False,keyword
453,quality,build_quality,,0.0,False,keyword
453,price,price_value,,1.0,False,keyword
453,app,software,,1.0,False,keyword
453,hot,cooling,,0.0,False,keyword
454,camera,camera,,0.5,False,keyword
454,quality,build_quality,,0.75,False,keyword
454,hot,cooling,,0.4,False,keyword
455,screen,display,,0.09999999999999999,False,keyword
456,general,general,,0.0,False,fallback
457,software,software,,0.1,False,keyword
458,lightweight,design,,1.0,False,keyword
459,service,service,,0.6000000000000001,False,keyword
460,camera,camera,,1.0,False,keyword
460,quality,build_quality,,0.0,False,keyword
460,price,price_value,,1.0,False,keyword
460,app,software,,1.0,False,keyword
460,hot,cooling,,0.0,False,keyword
461,display,display,,0.4333333333333333,False,keyword
462,screen,display,,0.09999999999999999,False,keyword
463,performance,performance,,0.27499999999999997,False,keyword
463,anc,sound,,0.27499999999999997,False,keyword
464,noise cancellation,sound,,1.0,False,keyword
465,general,general,,0.2857142857142857,False,fallback
466,warranty,service,,0.3571428571428571,False,keyword
467,general,general,,-0.5,False,fallback
468,processor,performance,,0.0,False,keyword
469,camera,camera,,0.5,False,keyword
469,quality,build_quality,,0.75,False,keyword
469,hot,cooling,,0.4,False,keyword
470,build,build_quality,,0.4,False,keyword
470,price,price_value,,0.3,False,keyword
470,ui,software,,0.4,False,keyword
471,lens,camera,,0.0,False,keyword
472,quality,build_quality,,-0.15,False,keyword
472,packaging,delivery,,0.7,False,keyword
473,general,general,,0.0,False,fallback
474,display,display,,0.4333333333333333,False,keyword
475,build,build_quality,,0.0,False,keyword
475,price,price_value,,0.0,False,keyword
475,ui,software,,0.0,False,keyword
476,quality,build_quality,,-0.15,False,keyword
476,packaging,delivery,,0.7,False,keyword
477,quality,build_quality,,-0.4,False,keyword
478,ui,software,,0.08,False,keyword
479,delivery,delivery,,0.0,False,keyword
480,expensive,price_value,,-0.04999999999999999,False,keyword
481,noise cancellation,sound,,1.0,False,keyword
482,battery,battery,,0.6666666666666667,False,keyword
483,quality,build_quality,,-0.4,False,keyword
484,fast,performance,,0.5,False,keyword
484,delivery,delivery,,0.5,False,keyword
485,durability,build_quality,,1.0,False,keyword
486,display,display,,-0.2,False,keyword
487,battery,battery,,0.6666666666666667,False,keyword
488,camera,camera,,1.0,False,keyword
488,quality,build_quality,,0.0,False,keyword
488,price,price_value,,1.0,False,keyword
488,app,software,,1.0,False,keyword
488,hot,cooling,,0.0,False,keyword
489,general,general,,-0.30000000000000004,False,fallback
490,build,build_quality,,0.0,False,keyword
490,service,service,,0.5,False,keyword
490,ui,software,,0.0,False,keyword
491,ui,software,,0.0,False,keyword
492,performance,performance,,0.6,False,keyword
492,anc,sound,,1.0,False,keyword
492,cooling,cooling,,1.0,False,keyword
493,lag,performance,,0.0,False,keyword
494,general,general,,-0.5,False,fallback
495,sound,sound,,0.5499999999999999,False,keyword
495,quality,build_quality,,0.5499999999999999,False,keyword
495,price,price_value,,0.2,False,keyword
496,premium,build_quality,,0.5,False,keyword
496,price,price_value,,0.5,False,keyword
497,app,software,,0.1,False,keyword
498,premium,build_quality,,0.5,False,keyword
498,price,price_value,,0.5,False,keyword
499,general,general,,0.2857142857142857,False,fallback
500,battery,battery,,0.125,False,keyword
500,fast,performance,,0.15,False,keyword
500,app,software,,-0.4625,False,keyword
501,power,battery,,0.20833333333333334,False,keyword
502,build,build_quality,,0.4,False,keyword
502,price,price_value,,0.3,False,keyword
502,ui,software,,0.4,False,keyword
503,battery,battery,,0.6666666666666667,False,keyword
504,service,service,,0.0,False,keyword
505,sound,sound,,0.5499999999999999,False,keyword
505,quality,build_quality,,0.5499999999999999,False,keyword
505,price,price_value,,0.2,False,keyword
506,build,build_quality,,0.0,False,keyword
506,service,service,,0.5,False,keyword
506,ui,software,,0.0,False,keyword
507,durability,build_quality,,1.0,False,keyword
508,service,service,,0.6000000000000001,False,keyword
509,general,general,,0.0,False,fallback
510,battery,battery,,0.0,False,keyword
510,fast,performance,,0.0,False,keyword
511,premium,build_quality,,0.5,False,keyword
511,price,price_value,,0.5,False,keyword
512,power,battery,,0.20833333333333334,False,keyword
513,sound,sound,,0.5499999999999999,False,keyword
513,quality,build_quality,,0.5499999999999999,False,keyword
513,price,price_value,,0.2,False,keyword
514,general,general,,-0.5,False,fallback
515,battery,battery,,0.6666666666666667,False,keyword
516,camera,camera,,1.0,False,keyword
516,quality,build_quality,,0.0,False,keyword
516,price,price_value,,1.0,False,keyword
516,app,software,,1.0,False,keyword
516,hot,cooling,,0.0,False,keyword
517,sound,sound,,0.5499999999999999,False,keyword
517,quality,build_quality,,0.5499999999999999,False,keyword
517,price,price_value,,0.2,False,keyword
518,camera,camera,,1.0,False,keyword
518,quality,build_quality,,0.0,False,keyword
518,price,price_value,,1.0,False,keyword
518,app,software,,1.0,False,keyword
518,hot,cooling,,0.0,False,keyword
519,battery,battery,,0.6666666666666667,False,keyword
520,ui,software,,0.08,False,keyword
521,app,software,,0.1,False,keyword
522,ui,software,,0.35714285714285715,False,keyword
523,screen,display,,0.09999999999999999,False,keyword
524,ui,software,,0.08,False,keyword
525,lightweight,design,,1.0,False,keyword
526,lightweight,design,,1.0,False,keyword
527,lightweight,design,,1.0,False,keyword
528,camera,camera,,1.0,False,keyword
528,quality,build_quality,,0.0,False,keyword
528,price,price_value,,1.0,False,keyword
528,app,software,,1.0,False,keyword
528,hot,cooling,,0.0,False,keyword
529,value,price_value,,0.9,False,keyword
530,general,general,,0.0,False,fallback
531,delivery,delivery,,0.0,False,keyword
532,lightweight,design,,1.0,False,keyword
533,picture,camera,,0.0,False,keyword
533,quality,build_quality,,0.21428571428571427,False,keyword
533,interface,software,,-0.0928571428571429,False,keyword
534,general,general,,-0.06666666666666665,False,fallback
535,screen,display,,0.09999999999999999,False,keyword
536,fan,cooling,,-0.04999999999999999,False,keyword
537,lag,performance,,0.0,False,keyword
538,warranty,service,,0.3571428571428571,False,keyword
539,general,general,,-0.06666666666666665,False,fallback
540,sound,sound,,0.3833333333333333,False,keyword
540,quality,build_quality,,0.3833333333333333,False,keyword
540,worth,price_value,,0.09999999999999999,False,keyword
541,picture,camera,,0.0,False,keyword
541,quality,build_quality,,0.21428571428571427,False,keyword
541,interface,software,,-0.0928571428571429,False,keyword
542,app,software,,0.1,False,keyword
543,app,software,,0.1,False,keyword
544,software,software,,0.1,False,keyword
545,sound,sound,,0.3833333333333333,False,keyword
545,quality,build_quality,,0.3833333333333333,False,keyword
545,worth,price_value,,0.09999999999999999,False,keyword
546,software,software,,0.1,False,keyword
547,battery,battery,,0.35,False,keyword
547,camera,camera,,0.5,False,keyword
547,screen,display,,0.18333333333333335,False,keyword
547,quality,build_quality,,0.18333333333333335,False,keyword
548,camera,camera,,0.5,False,keyword
548,quality,build_quality,,0.75,False,keyword
548,hot,cooling,,0.4,False,keyword
549,ui,software,,0.0,False,keyword
550,general,general,,-1.0,False,fallback
551,durability,build_quality,,1.0,False,keyword
552,lag,performance,,0.0,False,keyword
553,general,general,,-1.0,False,fallback
554,general,general,,-0.4000000000000001,False,fallback
555,performance,performance,,0.6666666666666666,False,keyword
555,anc,sound,,0.6666666666666666,False,keyword
555,build,build_quality,,0.6458333333333333,False,keyword
555,ui,software,,0.6458333333333333,False,keyword
556,ui,software,,0.08,False,keyword
557,power,battery,,0.20833333333333334,False,keyword
558,general,general,,0.2523809523809524,False,fallback
559,build,build_quality,,0.4,False,keyword
559,price,price_value,,0.3,False,keyword
559,ui,software,,0.4,False,keyword
560,sound,sound,,0.5499999999999999,False,keyword
560,quality,build_quality,,0.5499999999999999,False,keyword
560,price,price_value,,0.2,False,keyword
561,overheat,cooling,,0.075,False,keyword
562,camera,camera,,1.0,False,keyword
562,quality,build_quality,,0.0,False,keyword
562,price,price_value,,1.0,False,keyword
562,app,software,,1.0,False,keyword
562,hot,cooling,,0.0,False,keyword
563,noise cancellation,sound,,1.0,False,keyword
564,warranty,service,,0.3571428571428571,False,keyword
565,lens,camera,,0.0,False,keyword
566,service,service,,0.0,False,keyword
567,ui,software,,0.0,False,keyword
568,ui,software,,0.0,False,keyword
569,durability,build_quality,,1.0,False,keyword
570,ui,software,,0.0,False,keyword
571,ui,software,,0.0,False,keyword
572,general,general,,-0.30000000000000004,False,fallback
573,general,general,,0.0,False,fallback
574,app,software,,0.1,False,keyword
575,sound,sound,,0.4,False,keyword
575,quality,build_quality,,0.4,False,keyword
576,camera,camera,,1.0,False,keyword
576,quality,build_quality,,0.0,False,keyword
576,price,price_value,,1.0,False,keyword
576,app,software,,1.0,False,keyword
576,hot,cooling,,0.0,False,keyword
577,performance,performance,,0.6,False,keyword
577,anc,sound,,1.0,False,keyword
577,cooling,cooling,,1.0,False,keyword
578,general,general,,-0.5,False,fallback
579,build,build_quality,,0.0,False,keyword
579,service,service,,0.5,False,keyword
579,ui,software,,0.0,False,keyword
580,general,general,,-0.5,False,fallback
581,expensive,price_value,,-0.04999999999999999,False,keyword
582,processor,performance,,0.0,False,keyword
583,service,service,,0.6000000000000001,False,keyword
584,general,general,,0.2523809523809524,False,fallback
585,general,general,,-0.06666666666666665,False,fallback
586,build,build_quality,,0.0,False,keyword
586,service,service,,0.5,False,keyword
586,ui,software,,0.0,False,keyword
587,service,service,,0.6000000000000001,False,keyword
588,power,battery,,0.20833333333333334,False,keyword
589,lightweight,design,,1.0,False,keyword
590,general,general,,0.2857142857142857,False,fallback
591,general,general,,0.2523809523809524,False,fallback
592,battery,battery,,0.35,False,keyword
592,camera,camera,,0.5,False,keyword
592,screen,display,,0.18333333333333335,False,keyword
592,quality,build_quality,,0.18333333333333335,False,keyword
593,durability,build_quality,,1.0,False,keyword
594,battery,battery,,0.35,False,keyword
594,camera,camera,,0.5,False,keyword
594,screen,display,,0.18333333333333335,False,keyword
594,quality,build_quality,,0.18333333333333335,False,keyword
595,battery,battery,,0.125,False,keyword
595,fast,performance,,0.15,False,keyword
595,app,software,,-0.4625,False,keyword
596,camera,camera,,1.0,False,keyword
596,quality,build_quality,,0.0,False,keyword
596,price,price_value,,1.0,False,keyword
596,app,software,,1.0,False,keyword
596,hot,cooling,,0.0,False,keyword
597,screen,display,,0.09999999999999999,False,keyword
598,power,battery,,0.20833333333333334,False,keyword
599,software,software,,0.1,False,keyword
600,app,software,,0.1,False,keyword
601,camera,camera,,1.0,False,keyword
601,quality,build_quality,,0.0,False,keyword
601,price,price_value,,1.0,False,keyword
601,app,software,,1.0,False,keyword
601,hot,cooling,,0.0,False,keyword
602,battery,battery,,0.125,False,keyword
602,fast,performance,,0.15,False,keyword
602,app,software,,-0.4625,False,keyword
603,quality,build_quality,,-0.4,False,keyword
604,ui,software,,0.0,False,keyword
605,camera,camera,,0.0,False,keyword
605,value,price_value,,0.0,False,keyword
606,quality,build_quality,,-0.15,False,keyword
606,packaging,delivery,,0.7,False,keyword
607,general,general,,0.0,False,fallback
608,fan,cooling,,-0.04999999999999999,False,keyword
609,camera,camera,,0.0,False,keyword
609,value,price_value,,0.0,False,keyword
610,ui,software,,0.08,False,keyword
611,performance,performance,,0.6,False,keyword
611,anc,sound,,1.0,False,keyword
611,cooling,cooling,,1.0,False,keyword
612,display,display,,-0.2,False,keyword
613,display,display,,0.4333333333333333,False,keyword
614,delivery,delivery,,0.0,False,keyword
615,general,general,,-0.06666666666666665,False,fallback
616,battery,battery,,0.2,False,keyword
616,camera,camera,,0.2,False,keyword
616,performance,performance,,0.2,False,keyword
616,anc,sound,,0.2,False,keyword
617,battery,battery,,0.6666666666666667,False,keyword
618,camera,camera,,0.0,False,keyword
618,value,price_value,,0.0,False,keyword
619,battery,battery,,0.35,False,keyword
619,camera,camera,,0.5,False,keyword
619,screen,display,,0.18333333333333335,False,keyword
619,quality,build_quality,,0.18333333333333335,False,keyword
620,ui,software,,0.0,False,keyword
621,ui,software,,0.35714285714285715,False,keyword
622,quality,build_quality,,-0.4,False,keyword
623,general,general,,-0.5,False,fallback
624,general,general,,0.2523809523809524,False,fallback
625,general,general,,-1.0,False,fallback
626,ui,software,,0.08,False,keyword
627,power,battery,,0.20833333333333334,False,keyword
628,lens,camera,,0.0,False,keyword
629,performance,performance,,0.6,False,keyword
629,anc,sound,,1.0,False,keyword
629,cooling,cooling,,1.0,False,keyword
630,noise cancellation,sound,,1.0,False,keyword
631,ui,software,,0.08,False,keyword
632,sound,sound,,0.4,False,keyword
632,quality,build_quality,,0.4,False,keyword
633,general,general,,0.0,False,fallback
634,general,general,,0.0,False,fallback
635,camera,camera,,1.0,False,keyword
635,quality,build_quality,,0.0,False,keyword
635,price,price_value,,1.0,False,keyword
635,app,software,,1.0,False,keyword
635,hot,cooling,,0.0,False,keyword
636,fan,cooling,,-0.04999999999999999,False,keyword
637,camera,camera,,0.0,False,keyword
637,value,price_value,,0.0,False,keyword
638,value,price_value,,0.9,False,keyword
639,service,service,,0.6000000000000001,False,keyword
640,design,design,,0.5,False,keyword
641,screen,display,,0.09999999999999999,False,keyword
642,screen,display,,0.09999999999999999,False,keyword
643,fast,performance,,0.5,False,keyword
643,delivery,delivery,,0.5,False,keyword
644,lightweight,design,,1.0,False,keyword
645,battery,battery,,0.6666666666666667,False,keyword
646,value,price_value,,0.9,False,keyword
647,screen,display,,0.09999999999999999,False,keyword
648,performance,performance,,0.6666666666666666,False,keyword
648,anc,sound,,0.6666666666666666,False,keyword
648,build,build_quality,,0.6458333333333333,False,keyword
648,ui,software,,0.6458333333333333,False,keyword
649,service,service,,0.0,False,keyword
650,sound,sound,,0.3833333333333333,False,keyword
650,quality,build_quality,,0.3833333333333333,False,keyword
650,worth,price_value,,0.09999999999999999,False,keyword
651,design,design,,0.5,False,keyword
652,value,price_value,,0.9,False,keyword
653,software,software,,0.1,False,keyword
654,service,service,,0.0,False,keyword
655,ui,software,,0.22499999999999998,False,keyword
655,cooling,cooling,,0.9,False,keyword
656,general,general,,-0.4000000000000001,False,fallback
657,expensive,price_value,,-0.04999999999999999,False,keyword
658,value,price_value,,0.9,False,keyword
659,expensive,price_value,,-0.04999999999999999,False,keyword
660,os,software,,0.0,False,keyword
661,camera,camera,,1.0,False,keyword
661,quality,build_quality,,0.0,False,keyword
661,price,price_value,,1.0,False,keyword
661,app,software,,1.0,False,keyword
661,hot,cooling,,0.0,False,keyword
662,screen,display,,0.09999999999999999,False,keyword
663,performance,performance,,0.27499999999999997,False,keyword
663,anc,sound,,0.27499999999999997,False,keyword
664,display,display,,0.5,False,keyword
664,speaker,sound,,-1.0,False,keyword
664,quality,build_quality,,-1.0,False,keyword
664,overheat,cooling,,-1.0,False,keyword
664,design,design,,0.5,False,keyword
665,value,price_value,,0.9,False,keyword
666,camera,camera,,0.0,False,keyword
666,value,price_value,,0.0,False,keyword
667,service,service,,0.6000000000000001,False,keyword
668,performance,performance,,0.27499999999999997,False,keyword
668,anc,sound,,0.27499999999999997,False,keyword
669,power,battery,,0.20833333333333334,False,keyword
670,warranty,service,,0.3571428571428571,False,keyword
671,ui,software,,0.08,False,keyword
672,ui,software,,0.08,False,keyword
673,fast,performance,,0.5,False,keyword
673,delivery,delivery,,0.5,False,keyword
674,quality,build_quality,,-0.15,False,keyword
674,packaging,delivery,,0.7,False,keyword
675,general,general,,-0.06666666666666665,False,fallback
676,general,general,,0.2523809523809524,False,fallback
677,software,software,,0.7,False,keyword
678,camera,camera,,0.5,False,keyword
678,quality,build_quality,,0.75,False,keyword
678,hot,cooling,,0.4,False,keyword
679,software,software,,0.1,False,keyword
680,camera,camera,,1.0,False,keyword
680,quality,build_quality,,0.0,False,keyword
680,price,price_value,,1.0,False,keyword
680,app,software,,1.0,False,keyword
680,hot,cooling,,0.0,False,keyword
681,performance,performance,,0.6,False,keyword
681,anc,sound,,1.0,False,keyword
681,cooling,cooling,,1.0,False,keyword
682,premium,build_quality,,0.5,False,keyword
682,price,price_value,,0.5,False,keyword
683,durability,build_quality,,1.0,False,keyword
684,general,general,,-0.06666666666666665,False,fallback
685,battery,battery,,0.35,False,keyword
685,camera,camera,,0.5,False,keyword
685,screen,display,,0.18333333333333335,False,keyword
685,quality,build_quality,,0.18333333333333335,False,keyword
686,service,service,,0.0,False,keyword
687,ui,software,,0.35714285714285715,False,keyword
688,general,general,,0.2857142857142857,False,fallback
689,general,general,,0.2523809523809524,False,fallback
690,performance,performance,,0.6666666666666666,False,keyword
690,anc,sound,,0.6666666666666666,False,keyword
690,build,build_quality,,0.6458333333333333,False,keyword
690,ui,software,,0.6458333333333333,False,keyword
691,expensive,price_value,,-0.04999999999999999,False,keyword
692,camera,camera,,1.0,False,keyword
692,quality,build_quality,,0.0,False,keyword
692,price,price_value,,1.0,False,keyword
692,app,software,,1.0,False,keyword
692,hot,cooling,,0.0,False,keyword
693,sound,sound,,0.3833333333333333,False,keyword
693,quality,build_quality,,0.3833333333333333,False,keyword
693,worth,price_value,,0.09999999999999999,False,keyword
694,quality,build_quality,,-0.4,False,keyword
695,sound,sound,,0.5499999999999999,False,keyword
695,quality,build_quality,,0.5499999999999999,False,keyword
695,price,price_value,,0.2,False,keyword
696,software,software,,0.7,False,keyword
697,fast,performance,,0.5,False,keyword
697,delivery,delivery,,0.5,False,keyword
698,battery,battery,,0.35,False,keyword
698,camera,camera,,0.5,False,keyword
698,screen,display,,0.18333333333333335,False,keyword
698,quality,build_quality,,0.18333333333333335,False,keyword
699,general,general,,-0.30000000000000004,False,fallback
700,power,battery,,0.20833333333333334,False,keyword
701,sound,sound,,0.4,False,keyword
701,quality,build_quality,,0.4,False,keyword
702,general,general,,-1.0,False,fallback
703,camera,camera,,0.0,False,keyword
703,value,price_value,,0.0,False,keyword
704,battery,battery,,0.2,False,keyword
704,camera,camera,,0.2,False,keyword
704,performance,performance,,0.2,False,keyword
704,anc,sound,,0.2,False,keyword
705,general,general,,0.0,False,fallback
706,app,software,,0.1,False,keyword
707,power,battery,,0.20833333333333334,False,keyword
708,service,service,,0.6000000000000001,False,keyword
709,general,general,,-1.0,False,fallback
710,performance,performance,,0.6666666666666666,False,keyword
710,anc,sound,,0.6666666666666666,False,keyword
710,build,build_quality,,0.6458333333333333,False,keyword
710,ui,software,,0.6458333333333333,False,keyword
711,os,software,,0.0,False,keyword
712,ui,software,,0.08,False,keyword
713,app,software,,0.1,False,keyword
714,display,display,,0.5,False,keyword
714,speaker,sound,,-1.0,False,keyword
714,quality,build_quality,,-1.0,False,keyword
714,overheat,cooling,,-1.0,False,keyword
714,design,design,,0.5,False,keyword
715,price,price_value,,0.25,False,keyword
716,price,price_value,,0.25,False,keyword
717,general,general,,-0.4000000000000001,False,fallback
718,lightweight,design,,1.0,False,keyword
719,value,price_value,,0.9,False,keyword
720,ui,software,,0.0,False,keyword
721,performance,performance,,0.6,False,keyword
721,anc,sound,,1.0,False,keyword
721,cooling,cooling,,1.0,False,keyword
722,build,build_quality,,0.0,False,keyword
722,service,service,,0.5,False,keyword
722,ui,software,,0.0,False,keyword
723,display,display,,-0.2,False,keyword
724,service,service,,0.6000000000000001,False,keyword
725,battery,battery,,0.6666666666666667,False,keyword
726,battery,battery,,0.6666666666666667,False,keyword
727,display,display,,0.4333333333333333,False,keyword
728,display,display,,0.5,False,keyword
728,speaker,sound,,-1.0,False,keyword
728,quality,build_quality,,-1.0,False,keyword
728,overheat,cooling,,-1.0,False,keyword
728,design,design,,0.5,False,keyword
729,ui,software,,0.0,False,keyword
730,camera,camera,,1.0,False,keyword
730,quality,build_quality,,0.0,False,keyword
730,price,price_value,,1.0,False,keyword
730,app,software,,1.0,False,keyword
730,hot,cooling,,0.0,False,keyword
731,general,general,,0.2857142857142857,False,fallback
732,service,service,,0.0,False,keyword
733,sound,sound,,0.5499999999999999,False,keyword
733,quality,build_quality,,0.5499999999999999,False,keyword
733,price,price_value,,0.2,False,keyword
734,performance,performance,,0.27499999999999997,False,keyword
734,anc,sound,,0.27499999999999997,False,keyword
735,delivery,delivery,,0.0,False,keyword
736,battery,battery,,0.35,False,keyword
736,camera,camera,,0.5,False,keyword
736,screen,display,,0.18333333333333335,False,keyword
736,quality,build_quality,,0.18333333333333335,False,keyword
737,design,design,,0.5,False,keyword
738,camera,camera,,0.0,False,keyword
738,value,price_value,,0.0,False,keyword
739,general,general,,-0.5,False,fallback
740,general,general,,-0.06666666666666665,False,fallback
741,value,price_value,,0.9,False,keyword
742,general,general,,-0.4000000000000001,False,fallback
743,battery,battery,,0.6666666666666667,False,keyword
744,service,service,,0.0,False,keyword
745,general,general,,0.2523809523809524,False,fallback
746,general,general,,-0.4000000000000001,False,fallback
747,screen,display,,0.09999999999999999,False,keyword
748,value,price_value,,0.9,False,keyword
749,battery,battery,,0.6666666666666667,False,keyword
750,design,design,,0.5,False,keyword
751,durability,build_quality,,1.0,False,keyword
752,os,software,,0.0,False,keyword
753,battery,battery,,0.2,False,keyword
753,camera,camera,,0.2,False,keyword
753,performance,performance,,0.2,False,keyword
753,anc,sound,,0.2,False,keyword
754,delivery,delivery,,0.0,False,keyword
755,lag,performance,,0.0,False,keyword
756,fan,cooling,,-0.04999999999999999,False,keyword
757,os,software,,0.0,False,keyword
758,value,price_value,,0.9,False,keyword
759,fan,cooling,,-0.04999999999999999,False,keyword
760,battery,battery,,0.0,False,keyword
760,fast,performance,,0.0,False,keyword
761,sound,sound,,0.4,False,keyword
761,quality,build_quality,,0.4,False,keyword
762,lightweight,design,,1.0,False,keyword
763,camera,camera,,0.0,False,keyword
763,value,price_value,,0.0,False,keyword
764,general,general,,0.2857142857142857,False,fallback
765,noise cancellation,sound,,1.0,False,keyword
766,camera,camera,,0.5,False,keyword
766,quality,build_quality,,0.75,False,keyword
766,hot,cooling,,0.4,False,keyword
767,processor,performance,,0.0,False,keyword
768,performance,performance,,0.6,False,keyword
768,anc,sound,,1.0,False,keyword
768,cooling,cooling,,1.0,False,keyword
769,performance,performance,,0.6,False,keyword
769,anc,sound,,1.0,False,keyword
769,cooling,cooling,,1.0,False,keyword
770,lens,camera,,0.0,False,keyword
771,noise cancellation,sound,,1.0,False,keyword
772,price,price_value,,0.25,False,keyword
773,quality,build_quality,,-0.15,False,keyword
773,packaging,delivery,,0.7,False,keyword
774,service,service,,0.6000000000000001,False,keyword
775,display,display,,0.4333333333333333,False,keyword
776,delivery,delivery,,0.0,False,keyword
777,battery,battery,,0.0,False,keyword
777,fast,performance,,0.0,False,keyword
778,general,general,,0.2857142857142857,False,fallback
779,build,build_quality,,0.0,False,keyword
779,service,service,,0.5,False,keyword
779,ui,software,,0.0,False,keyword
780,power,battery,,0.20833333333333334,False,keyword
781,general,general,,0.0,False,fallback
782,sound,sound,,0.3833333333333333,False,keyword
782,quality,build_quality,,0.3833333333333333,False,keyword
782,worth,price_value,,0.09999999999999999,False,keyword
783,software,software,,0.1,False,keyword
784,performance,performance,,0.27499999999999997,False,keyword
784,anc,sound,,0.27499999999999997,False,keyword
785,battery,battery,,0.125,False,keyword
785,fast,performance,,0.15,False,keyword
785,app,software,,-0.4625,False,keyword
786,overheat,cooling,,0.075,False,keyword
787,software,software,,0.1,False,keyword
788,price,price_value,,0.25,False,keyword
789,battery,battery,,0.125,False,keyword
789,fast,performance,,0.15,False,keyword
789,app,software,,-0.4625,False,keyword
790,lens,camera,,0.0,False,keyword
791,delivery,delivery,,0.0,False,keyword
792,ui,software,,0.35714285714285715,False,keyword
793,screen,display,,0.15,False,keyword
793,quality,build_quality,,-0.425,False,keyword
794,build,build_quality,,0.0,False,keyword
794,service,service,,0.5,False,keyword
794,ui,software,,0.0,False,keyword
795,camera,camera,,0.5,False,keyword
795,quality,build_quality,,0.75,False,keyword
795,hot,cooling,,0.4,False,keyword
796,lag,performance,,0.0,False,keyword
797,app,software,,0.1,False,keyword
798,camera,camera,,1.0,False,keyword
798,quality,build_quality,,0.0,False,keyword
798,price,price_value,,1.0,False,keyword
798,app,software,,1.0,False,keyword
798,hot,cooling,,0.0,False,keyword
799,general,general,,-0.30000000000000004,False,fallback
800,fast,performance,,0.5,False,keyword
800,delivery,delivery,,0.5,False,keyword
801,camera,camera,,0.5,False,keyword
801,quality,build_quality,,0.75,False,keyword
801,hot,cooling,,0.4,False,keyword
802,sound,sound,,0.3833333333333333,False,keyword
802,quality,build_quality,,0.3833333333333333,False,keyword
802,worth,price_value,,0.09999999999999999,False,keyword
803,general,general,,0.0,False,fallback
804,fan,cooling,,-0.04999999999999999,False,keyword
805,ui,software,,0.35714285714285715,False,keyword
806,fan,cooling,,-0.04999999999999999,False,keyword
807,ui,software,,0.08,False,keyword
808,screen,display,,0.09999999999999999,False,keyword
809,screen,display,,0.09999999999999999,False,keyword
810,quality,build_quality,,-0.15,False,keyword
810,packaging,delivery,,0.7,False,keyword
811,battery,battery,,0.6666666666666667,False,keyword
812,general,general,,-1.0,False,fallback
813,general,general,,0.0,False,fallback
814,price,price_value,,0.25,False,keyword
815,sound,sound,,0.4,False,keyword
815,quality,build_quality,,0.4,False,keyword
816,ui,software,,0.0,False,keyword
817,ui,software,,0.0,False,keyword
818,delivery,delivery,,0.0,False,keyword
819,general,general,,0.2523809523809524,False,fallback
820,app,software,,0.1,False,keyword
821,lens,camera,,0.0,False,keyword
822,battery,battery,,0.35,False,keyword
822,camera,camera,,0.5,False,keyword
822,screen,display,,0.18333333333333335,False,keyword
822,quality,build_quality,,0.18333333333333335,False,keyword
823,software,software,,0.1,False,keyword
824,battery,battery,,0.6666666666666667,False,keyword
825,general,general,,-0.5,False,fallback
826,general,general,,0.2523809523809524,False,fallback
827,battery,battery,,0.125,False,keyword
827,fast,performance,,0.15,False,keyword
827,app,software,,-0.4625,False,keyword
828,delivery,delivery,,0.0,False,keyword
829,power,battery,,0.20833333333333334,False,keyword
830,general,general,,0.0,False,fallback
831,lens,camera,,0.0,False,keyword
832,service,service,,0.6000000000000001,False,keyword
833,performance,performance,,0.6,False,keyword
833,anc,sound,,1.0,False,keyword
833,cooling,cooling,,1.0,False,keyword
834,performance,performance,,0.6666666666666666,False,keyword
834,anc,sound,,0.6666666666666666,False,keyword
834,build,build_quality,,0.6458333333333333,False,keyword
834,ui,software,,0.6458333333333333,False,keyword
835,price,price_value,,0.25,False,keyword
836,quality,build_quality,,-0.4,False,keyword
